function_ID,run_ID,dim,best_fitness,time_period,communication_percentage,total_FEs,node_num,GPU_num,island_num,total_pop_size,subisland_size,interval,migration_size,migration_rate,buffer_capacity,migration_topology,buffer_manage,regroup_option,configure_EA,EA_parameters
28,12,100,1964.08,13.6878,0.541258,1000000000,64,64,64,262144,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
24,2,100,363.965,38.8602,0.626629,1000000000,16,16,16,65536,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
28,13,100,1940.69,13.6986,0.542369,1000000000,64,64,64,262144,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
23,8,100,348.235,152.449,0.341788,1000000000,4,4,4,16384,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
28,14,100,1876.4,13.679,0.541482,1000000000,64,64,64,262144,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
28,15,100,1895.25,13.7019,0.542955,1000000000,64,64,64,262144,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
24,3,100,366.033,38.8467,0.626695,1000000000,16,16,16,65536,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
29,1,100,720.269,13.7003,0.539673,1000000000,64,64,64,262144,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
29,2,100,719.73,13.6857,0.538823,1000000000,64,64,64,262144,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
29,3,100,719.223,13.7401,0.541296,1000000000,64,64,64,262144,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
24,4,100,362.269,38.6746,0.625784,1000000000,16,16,16,65536,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
29,4,100,711.715,13.7337,0.540537,1000000000,64,64,64,262144,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
29,5,100,717.855,13.7257,0.54033,1000000000,64,64,64,262144,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
24,5,100,365.633,38.7633,0.624932,1000000000,16,16,16,65536,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
29,6,100,710.399,13.7179,0.539325,1000000000,64,64,64,262144,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
29,7,100,713.306,13.7149,0.540196,1000000000,64,64,64,262144,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
29,8,100,711.765,13.7309,0.540633,1000000000,64,64,64,262144,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
24,6,100,362.26,38.927,0.626398,1000000000,16,16,16,65536,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
23,9,100,348.235,152.596,0.342459,1000000000,4,4,4,16384,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
29,9,100,712.342,13.6863,0.537968,1000000000,64,64,64,262144,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
29,10,100,718.424,13.7042,0.539848,1000000000,64,64,64,262144,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
29,11,100,710.019,13.7608,0.541189,1000000000,64,64,64,262144,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
24,7,100,362.552,38.7047,0.625981,1000000000,16,16,16,65536,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
29,12,100,721.613,13.7174,0.538848,1000000000,64,64,64,262144,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
29,13,100,714.141,13.7565,0.540745,1000000000,64,64,64,262144,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
29,14,100,713.791,13.7073,0.539258,1000000000,64,64,64,262144,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
24,8,100,362.574,38.829,0.625195,1000000000,16,16,16,65536,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
29,15,100,709.553,13.7212,0.53936,1000000000,64,64,64,262144,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
30,1,100,2234.39,14.4601,0.524723,1000000000,64,64,64,262144,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
24,9,100,360.924,38.6237,0.625723,1000000000,16,16,16,65536,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
30,2,100,2205.94,14.4661,0.52458,1000000000,64,64,64,262144,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
30,3,100,2245.66,14.4697,0.524543,1000000000,64,64,64,262144,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
30,4,100,2220.29,14.4628,0.52504,1000000000,64,64,64,262144,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
23,10,100,348.235,152.622,0.343525,1000000000,4,4,4,16384,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
24,10,100,363.54,38.636,0.62324,1000000000,16,16,16,65536,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
30,5,100,2220.65,14.4376,0.524686,1000000000,64,64,64,262144,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
30,6,100,2295.16,14.419,0.523624,1000000000,64,64,64,262144,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
23,1,100,348.235,88.1398,0.497962,1000000000,8,8,8,32768,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
30,7,100,2465.45,14.441,0.524114,1000000000,64,64,64,262144,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
24,11,100,364.736,38.8761,0.627086,1000000000,16,16,16,65536,-1,10,32,0.5,32,dynamicConnect,DP,dynamic_and_random,constant,CR/F=0.9/0.5_rand/1/bin
